0.94      0.96
0.94      0.95
1.3       0.35
1.9       0.22
2.3       0.18
3.3       0.15
5.4       0.12
6.3       0.12
8.1       0.12
8.1       0.10
10.75     0.11
22.2      0.10
22.2      0.08
26.65     0.10
26.65     0.08
32.2      0.10
36.65     0.10
46.1      0.10
52.2      0.10
53.3      0.10
53.3      0.12
53.3      0.42
53.3      0.68
53.3      0.76
55.0      0.76
57.75     0.78
60.0      0.75
62.75     0.75
71.1      0.75
73.3      0.75
73.3      0.74
77.2      0.75
77.2      0.74
