1.1     0.98
1.1     0.95
1.65    0.42
1.70    0.28
3.30    0.24
5.55    0.23
6.4     0.22
7.75    0.21
10.55   0.21
22.20   0.21
22.20   0.18
26.1    0.17
32.2    0.17
36.65   0.17
46.1    0.17
52.4    0.17
53.3    0.20
53.3    0.21
53.3    0.24
53.3    0.44
53.3    0.7
53.3    0.77
53.3    0.79
55.5    0.77
56.65   0.77
58.3    0.77
60.0    0.77
60.0    0.79
63.1    0.79
71.1    0.79
71.1    0.77
73.85   0.77
73.85   0.79
67.2    0.79
67.2    0.77

