0.32    0.97
0.46    0.97
0.55    0.97
0.8     0.97
0.95    0.92
1.15    0.55
1.35    0.385
1.65    0.3
2.15    0.265
2.48    0.265
2.8     0.265
3.65    0.23
4.0     0.23
4.25    0.265
4.48    0.30
4.8     0.31
5.15    0.31
5.35    0.30
5.70    0.265
5.8     0.255
6.1     0.23
6.45    0.23
6.4     0.23
6.65    0.265
6.8     0.43
8.15    0.77
8.35    0.77
8.65    0.8
8.95    0.8
9.25    0.785
9.60    0.785
9.85    0.785
