1.35    0.96
1.60    0.97
1.885   0.985
2.1     0.985
2.32    0.63
2.65    0.605
2.95    0.6
3.25    0.63
3.25    0.68
3.5     0.8
3.9     0.85
4.35    0.815
4.68    0.815
5.0     0.815
5.5     0.815
6.0     0.84
6.25    0.815
6.55    0.815
6.8     0.815
6.95    0.815
7.15    0.84
7.30    0.815
7.55    0.815
8.8     0.80
9.15    0.815
9.35    0.80
9.7     0.815
