0.20    0.97
0.32    0.985
0.50    0.96
0.65    0.925
0.73    0.68
1.12    0.40
1.40    0.35
1.65    0.30
2.175   0.28
2.5     0.265
2.75    0.26
3.70    0.25
4.15    0.17
4.5     0.17
4.8     0.185
5.15    0.185
5.4     0.185
5.75    0.185
5.85    0.17
6.08    0.17
6.45    0.17
7.5     0.17
7.75    0.17
8.00    0.185
8.12    0.265
8.40    0.54
8.50    0.665
8.60    0.71
8.70    0.73
8.75    0.73
9.05    0.71
9.30    0.73
9.65    0.73
9.9     0.71

