0.94     0.97
1.05     0.97
1.53     0.97
1.85     0.83
2.0      0.55
2.3      0.43
2.6      0.385
2.9      0.37
3.2      0.37
3.5      0.45
3.93     0.70
4.0      0.78
4.25     0.78
4.55     0.78
4.95     0.77
5.30     0.77
5.5      0.80
5.9      0.52
6.18     0.50
6.5      0.475
7.0      0.57
7.15     0.68
7.3      0.79
7.6      0.79
7.95     0.785
8.7      0.79
9.05     0.77
9.35     0.77
9.7      0.77
10.0     0.77
